Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
136,3545,2,0,1108,0,196,46,55,87,3,1,2,417,260,35,2,1386,2582,5,200
136,562,2,1,887,1,80,50,55,87,3,1,2,48,251,121,2,1389,2660,5,200
136,4915,3,0,1494,1,82,1,55,87,3,1,2,590,339,30,2,1451,2617,5,200
136,5426,1,2,293,0,116,1,55,87,2,0,1,0,70,86,2,1370,2545,5,200
136,4742,2,0,1223,4,80,1,55,87,3,1,1,596,335,96,2,1342,2574,5,200
136,2346,1,0,1169,1,80,2,55,87,2,0,2,343,129,52,2,1363,2599,5,200
136,81,2,2,758,0,116,2,55,87,3,1,1,98,143,91,2,1207,2616,5,200
136,4694,1,2,184,4,53,2,55,87,2,0,1,0,49,83,2,1427,2715,5,200
136,1499,3,0,1465,1,80,7,55,87,4,0,2,714,254,57,2,1288,2599,5,200
136,188,1,2,314,1,82,9,55,87,2,0,1,0,54,86,2,1458,2576,5,200
136,4012,1,2,462,4,196,9,55,87,2,0,1,0,149,61,2,1487,2726,5,200
136,5217,4,0,1381,0,141,10,55,87,5,1,2,403,426,25,2,1501,2608,5,200
136,3737,3,0,1412,1,98,12,55,87,4,1,2,408,246,23,2,1350,2562,5,200
136,322,3,1,1239,1,80,12,55,87,4,2,2,277,348,118,2,1328,2623,5,200
136,1540,2,2,527,1,116,13,55,87,2,0,1,0,114,86,2,1238,2627,5,200
136,4153,2,0,1093,0,98,16,55,87,3,0,2,315,192,32,2,1342,2624,5,200
136,995,1,2,119,4,116,16,55,87,1,0,1,0,54,81,2,1340,2692,5,200
136,4359,1,0,1041,1,53,16,55,87,2,0,0,183,71,23,2,1445,2597,5,200
136,5268,2,0,1272,1,80,16,55,87,3,1,2,383,171,66,2,1440,2614,5,200
136,2089,1,2,647,1,80,17,55,87,2,0,1,104,120,85,2,1201,2614,5,200
136,5631,4,0,1523,4,80,18,55,87,4,1,2,973,465,116,2,1472,2657,5,200
136,1548,1,2,170,1,86,18,55,87,2,0,1,0,67,86,2,1472,2662,5,200
136,723,2,0,1033,4,80,18,55,87,3,1,1,167,241,17,2,1389,2681,5,200
136,1716,2,0,1294,0,98,18,55,87,3,0,2,427,256,10,2,1456,2641,5,200
136,3651,3,0,1422,1,98,19,55,87,4,1,1,647,255,28,2,1384,2617,5,200
136,3411,2,1,1171,1,80,19,55,87,3,1,2,242,270,126,2,1183,2660,5,200
136,1079,3,0,1422,4,80,22,55,87,3,2,2,473,423,71,2,1368,2623,5,200
136,4085,1,2,492,1,196,24,55,87,2,0,1,126,104,76,2,1205,2674,5,200
136,3162,4,0,1425,4,141,24,55,87,5,2,3,707,347,45,2,1573,2692,5,200
136,6042,3,0,1403,1,98,24,55,87,4,1,2,506,324,23,2,1530,2643,5,200
136,2753,1,0,1069,1,98,24,55,87,2,0,2,279,155,57,2,1290,2555,5,200
136,4609,1,2,428,3,98,25,55,87,2,0,1,957,70,86,2,1495,2663,5,200
136,3965,5,0,1209,1,116,27,55,87,6,1,0,303,299,23,2,1509,2700,5,200
136,4052,0,2,151,1,80,28,55,87,1,0,1,1054,52,66,2,1335,2691,5,200
136,5779,1,2,234,1,62,31,55,87,2,0,1,0,83,81,2,1266,2560,5,200
136,2390,2,0,1199,1,98,32,55,87,3,0,1,307,162,23,2,1498,2695,5,200
136,4704,0,2,93,0,118,33,55,87,1,0,0,843,36,86,2,1341,2687,5,200
136,5186,2,0,1185,3,98,33,55,87,3,1,1,208,162,17,2,1443,2606,5,200
136,2273,2,0,789,4,53,40,55,87,3,0,1,165,171,106,2,1530,2602,5,200
139,4690,1,2,283,1,105,39,82,64,2,0,1,86,70,88,0,2550,2859,0,87
139,2540,2,0,967,1,105,45,82,64,3,0,1,799,204,76,0,2571,2810,0,87
139,4127,2,1,288,0,196,45,82,64,2,0,2,189,177,106,0,2550,2869,0,87
139,4101,1,1,491,1,105,45,82,64,2,0,1,136,149,89,0,2450,2829,0,87
139,5475,1,0,214,0,137,2,82,64,2,0,1,141,103,96,0,2551,2871,0,87
139,1096,2,0,887,1,112,7,82,64,3,0,2,550,287,66,0,2549,2905,0,87
139,3353,1,2,275,0,188,7,82,64,2,0,2,107,117,88,0,2523,2868,0,87
139,1083,2,0,544,4,112,13,82,64,3,0,2,527,210,71,0,2587,2880,0,87
139,4968,4,0,1081,1,112,19,82,64,5,1,2,530,327,57,0,2521,2729,0,87
139,482,2,0,944,1,105,27,82,64,3,0,1,612,238,66,0,2568,2780,0,87
139,3220,1,1,472,3,105,28,82,64,2,0,1,64,101,126,0,2598,2876,0,87
139,4905,2,0,1063,1,105,28,82,64,3,0,1,589,162,81,0,2574,2766,0,87
139,1217,2,0,1080,1,105,32,82,64,3,0,1,774,146,68,0,2607,2787,0,87
139,2153,1,2,197,1,163,33,82,64,2,0,2,200,67,90,0,2574,2862,0,87
139,3730,2,0,835,1,105,40,82,64,5,2,2,599,463,133,0,2576,3022,0,87
139,3672,2,0,899,4,145,40,82,64,3,0,2,0,182,66,0,2574,2896,0,87
149,2975,4,0,1539,3,105,39,68,60,5,3,2,1044,489,67,0,2177,2766,0,36
149,2716,2,0,1177,1,105,45,68,60,3,0,1,574,167,66,0,2220,2630,0,36
149,4647,1,2,192,4,112,45,68,60,2,0,1,999,62,76,0,2266,2618,0,36
149,4213,3,0,1240,1,105,47,68,60,4,2,3,861,356,76,0,2192,2791,0,36
149,4323,3,0,1205,1,53,50,68,60,4,1,2,775,422,66,0,2317,2843,0,36
149,3520,3,0,1369,1,105,7,68,60,4,1,2,891,354,52,0,2300,2837,0,36
149,478,3,0,1290,0,112,18,68,60,4,2,2,533,425,91,0,2255,2735,0,36
149,3650,4,0,1259,1,196,22,68,60,4,2,3,773,357,71,0,2143,2825,0,36
149,186,2,1,851,4,112,24,68,60,3,1,1,134,244,128,0,2254,2676,0,36
150,3840,2,0,291,1,194,42,115,34,3,0,0,560,172,71,11,3262,887,2,9
150,1342,2,0,71,0,12,46,115,34,3,0,2,550,149,66,11,3271,879,2,9
150,686,2,0,144,1,12,13,115,34,3,0,2,600,104,91,11,3269,878,2,9
150,3148,2,0,349,1,193,22,115,34,3,0,2,597,256,76,11,3253,918,2,9
150,1359,2,0,184,0,50,27,115,34,3,0,1,551,106,76,11,3260,904,2,9
150,66,2,0,369,1,12,28,115,34,3,0,3,574,108,82,11,3273,926,2,9
150,2789,2,0,220,1,194,32,115,34,3,0,2,548,106,81,11,3265,908,2,9
150,1638,1,0,195,1,194,33,115,34,2,0,2,679,101,76,11,3252,935,2,9
161,234,2,2,202,0,44,39,97,63,3,1,1,172,149,120,6,3026,2446,2,32
161,4380,2,0,793,1,12,50,97,63,2,0,1,839,244,76,6,3015,2467,2,32
161,613,3,0,366,1,145,7,97,63,4,0,1,416,171,86,6,3035,2352,2,32
161,6055,2,0,362,1,12,34,97,63,3,1,1,419,228,86,6,3037,2358,2,32
162,415,1,0,457,3,164,39,57,5,2,1,1,134,265,127,16,1662,511,6,44
162,1192,2,0,919,1,78,43,57,5,2,1,2,222,177,35,16,1673,581,6,44
162,3900,2,0,623,1,179,45,57,5,2,0,1,212,134,57,16,1760,597,6,44
162,1182,2,0,839,3,179,45,57,5,3,1,2,228,216,40,16,1656,554,6,44
162,637,1,0,458,1,78,46,57,5,2,0,1,178,103,35,16,1705,610,6,44
162,2406,2,0,557,0,34,2,57,5,3,0,1,303,160,66,16,1649,562,6,44
162,4807,1,0,523,1,179,7,57,5,2,1,0,39,192,23,16,1741,616,6,44
162,2055,1,2,163,1,196,12,57,5,2,0,1,71,77,124,16,1705,525,6,44
162,3500,1,0,468,3,179,16,57,5,2,0,1,174,323,17,16,1727,532,6,44
162,2255,0,2,5,1,78,17,57,5,1,0,1,0,25,86,16,1682,535,6,44
162,5552,2,0,1045,1,78,19,57,5,3,1,0,225,196,35,16,1712,590,6,44
162,952,3,0,747,1,164,19,57,5,4,1,1,229,4,64,16,1767,620,6,44
162,5520,3,0,1003,3,78,27,57,5,4,1,1,227,255,32,16,1713,590,6,44
162,4909,2,0,747,3,179,27,57,5,3,0,1,228,122,40,16,1702,558,6,44
162,2552,3,0,1042,1,78,29,57,5,3,1,1,296,146,40,16,1729,570,6,44
162,2187,0,2,4,4,62,40,57,5,1,0,1,0,27,76,16,1696,537,6,44
193,240,3,1,879,3,196,42,94,119,4,2,2,239,239,106,8,573,2869,5,148
193,3129,2,1,922,1,196,43,94,119,3,1,2,255,255,116,8,476,2783,5,148
193,5961,2,0,625,0,193,43,94,119,2,0,1,227,143,45,8,562,2937,5,148
193,2011,1,2,533,1,25,45,94,119,2,0,1,115,103,96,8,579,2913,5,148
193,1901,2,2,789,1,193,46,94,119,3,1,1,230,146,91,8,599,2887,5,148
193,3802,2,0,858,0,196,46,94,119,3,0,2,545,192,73,8,500,2854,5,148
193,4011,1,2,462,1,25,46,94,119,2,0,2,228,111,91,8,599,2907,5,148
193,1411,2,0,1100,0,193,2,94,119,3,0,2,568,242,76,8,538,2857,5,148
193,1610,2,0,1061,1,193,7,94,119,3,1,2,778,249,70,8,571,2920,5,148
193,2605,1,2,358,3,53,7,94,119,2,1,2,1104,73,129,8,652,2838,5,148
193,2458,3,0,1179,1,145,12,94,119,4,1,2,610,247,40,8,606,2852,5,148
193,1292,0,2,15,1,59,18,94,119,1,0,1,0,26,82,8,592,2916,5,148
193,2545,4,0,1019,0,25,24,94,119,5,1,2,633,328,76,8,471,2863,5,148
193,3278,2,2,642,3,100,24,94,119,3,0,1,135,131,91,8,564,2921,5,148
193,3577,1,0,673,1,196,27,94,119,2,1,1,246,182,120,8,491,2909,5,148
193,865,1,2,224,4,15,27,94,119,2,1,1,1104,71,129,8,652,2838,5,148
193,22,3,0,1080,4,196,28,94,119,4,1,2,507,263,71,8,466,2924,5,148
193,2058,1,2,356,1,4,29,94,119,4,0,1,56,106,76,8,641,2847,5,148
193,4461,2,0,879,4,196,31,94,119,3,1,2,456,251,66,8,507,2882,5,148
193,2592,2,0,876,1,59,32,94,119,3,1,2,503,207,76,8,494,2839,5,148
193,4803,3,0,1260,0,145,33,94,119,4,1,2,882,377,119,8,623,2942,5,148
193,3986,1,1,539,1,25,40,94,119,2,0,1,140,149,96,8,586,2905,5,148
207,2447,2,0,1081,3,116,39,92,156,3,1,2,600,224,66,8,545,2425,5,116
207,1622,3,0,1381,0,98,39,92,156,4,0,2,836,342,101,8,464,2310,5,116
207,3781,3,0,1228,1,25,39,92,156,4,1,2,655,332,42,8,488,2330,5,116
207,5449,0,2,13,4,145,41,92,156,1,0,1,0,25,76,8,499,2582,5,116
207,5951,3,0,1306,1,25,43,92,156,3,0,1,754,543,45,8,461,2423,5,116
207,1412,3,0,1305,1,25,45,92,156,4,1,1,628,241,40,8,462,2562,5,116
207,2148,2,2,718,1,196,45,92,156,3,0,1,218,105,106,8,466,2482,5,116
207,3773,2,0,1251,1,196,1,92,156,3,1,2,617,212,66,8,443,2577,5,116
207,4336,2,1,985,1,196,1,92,156,3,1,2,279,285,116,8,495,2336,5,116
207,3301,2,2,628,1,196,7,92,156,3,1,3,0,108,86,8,509,2584,5,116
207,2225,1,0,617,1,196,7,92,156,2,0,1,164,104,112,8,527,2523,5,116
207,1530,2,0,1034,1,196,7,92,156,3,0,1,501,233,57,8,486,2652,5,116
207,4921,3,0,1278,1,25,12,92,156,4,2,1,668,286,56,8,465,2634,5,116
207,1520,2,0,1149,1,98,12,92,156,3,0,2,528,210,52,8,474,2324,5,116
207,2499,3,0,1328,1,196,12,92,156,4,1,2,641,290,52,8,473,2339,5,116
207,3262,2,2,755,1,193,12,92,156,3,1,1,134,106,113,8,460,2496,5,116
207,2771,3,0,1135,4,145,13,92,156,4,1,2,803,228,86,8,535,2544,5,116
207,1117,3,0,1074,2,145,14,92,156,4,1,2,616,237,54,8,493,2603,5,116
207,1975,2,0,762,0,25,14,92,156,3,0,1,349,180,57,8,463,2340,5,116
207,5065,0,2,35,3,167,16,92,156,1,0,1,0,25,86,8,499,2518,5,116
207,435,1,2,197,1,59,19,92,156,2,0,1,0,45,127,8,545,2508,5,116
207,261,2,2,625,0,25,22,92,156,3,1,1,191,186,114,8,464,2320,5,116
207,2142,2,2,762,0,25,25,92,156,3,1,1,335,206,114,8,465,2587,5,116
207,11,2,0,1121,1,193,28,92,156,3,1,2,0,242,96,8,459,2535,5,116
207,4611,1,2,151,0,137,28,92,156,2,0,1,0,70,86,8,495,2551,5,116
207,558,0,2,84,3,196,29,92,156,1,0,1,0,36,126,8,512,2502,5,116
207,3232,1,2,128,2,163,29,92,156,2,0,1,0,62,86,8,495,2551,5,116
207,1984,1,0,933,1,167,32,92,156,2,0,2,403,134,49,8,504,2677,5,116
207,2188,1,2,377,1,18,33,92,156,2,0,1,48,105,86,8,516,2580,5,116
207,3325,1,2,123,4,17,34,92,156,2,0,1,0,67,86,8,494,2541,5,116
274,2550,5,0,829,0,2,39,61,5,6,2,2,504,300,57,16,1748,433,6,166
274,1308,1,0,735,1,179,39,61,5,2,0,1,395,118,57,16,1936,507,6,166
274,3040,3,0,499,0,164,42,61,5,4,0,1,208,194,40,16,1978,439,6,166
274,6022,3,0,645,1,164,42,61,5,4,1,3,343,223,66,16,1945,394,6,166
274,5865,3,0,658,1,164,43,61,5,4,1,2,447,265,96,16,1981,394,6,166
274,125,5,2,250,3,164,46,61,5,4,1,1,0,254,86,16,1695,437,6,166
274,2303,2,2,67,3,78,47,61,5,2,0,1,0,50,81,16,1875,422,6,166
274,978,1,0,161,1,196,50,61,5,2,0,2,0,78,86,16,1899,496,6,166
274,4641,1,0,132,1,164,1,61,5,2,0,1,35,61,96,16,1737,426,6,166
274,325,2,0,514,1,179,1,61,5,3,0,2,255,182,55,16,1729,414,6,166
274,125,3,2,263,3,164,1,61,5,4,1,1,0,254,86,16,1695,437,6,166
274,4348,2,0,782,1,78,2,61,5,3,0,2,300,155,45,16,1728,508,6,166
274,1131,2,0,647,1,21,2,61,5,3,0,1,393,177,66,16,1963,571,6,166
274,944,2,0,730,1,18,3,61,5,3,0,1,364,241,96,16,1923,568,6,166
274,727,2,0,625,1,164,7,61,5,3,0,3,391,194,66,16,1929,478,6,166
274,943,2,0,553,1,21,9,61,5,3,0,1,306,465,45,16,1962,479,6,166
274,453,2,1,381,1,112,12,61,5,3,0,2,208,220,117,16,1769,431,6,166
274,2394,2,0,687,3,164,12,61,5,3,1,3,289,111,32,16,1827,546,6,166
274,3001,3,0,636,1,164,16,61,5,2,0,2,378,215,49,16,1956,545,6,166
274,2165,1,2,281,3,18,17,61,5,2,0,1,108,2,121,16,1814,399,6,166
274,5658,2,0,736,1,196,19,61,5,3,0,3,399,116,45,16,1969,584,6,166
274,2645,1,0,658,1,164,22,61,5,2,0,2,413,124,76,16,1809,405,6,166
274,4722,1,0,569,1,179,27,61,5,3,0,1,220,114,57,16,1792,387,6,166
274,5604,1,0,220,1,24,27,61,5,2,0,2,115,538,93,16,1979,458,6,166
274,667,2,0,1164,1,164,28,61,5,3,0,4,889,95,49,16,1931,394,6,166
274,5075,0,2,30,3,164,28,61,5,1,0,1,578,36,86,16,1829,546,6,166
274,4309,2,0,916,3,164,29,61,5,4,0,2,486,155,45,16,1849,491,6,166
274,3525,2,0,670,1,18,29,61,5,3,0,2,451,218,76,16,1968,432,6,166
274,4866,2,0,612,1,78,31,61,5,3,0,3,325,116,40,16,1882,474,6,166
274,4621,1,0,175,1,196,32,61,5,2,0,1,0,104,96,16,1892,510,6,166
274,4014,1,2,138,4,62,34,61,5,2,0,1,731,90,129,16,1712,436,6,166
274,1011,2,0,691,1,179,40,61,5,3,0,1,349,186,76,16,1987,434,6,166
5,5361,1,0,563,2,12,41,111,11,2,0,2,622,151,74,3,2120,175,6,52
5,1232,2,0,523,1,196,42,111,11,3,1,3,578,210,76,3,2133,175,6,52
5,959,1,0,523,1,16,42,111,11,2,0,0,647,111,86,3,2164,198,6,52
5,3059,2,0,341,3,164,43,111,11,3,1,2,555,129,81,3,2144,174,6,52
5,2839,3,0,622,1,16,1,111,11,4,0,2,781,233,49,3,2103,214,6,52
5,903,1,0,349,3,12,22,111,11,2,0,1,484,104,66,3,2141,206,6,52
5,5486,2,0,349,4,164,22,111,11,3,0,1,647,149,48,3,2076,197,6,52
5,546,0,2,3,1,196,24,111,11,1,0,1,1057,34,91,3,2055,238,6,52
5,1538,1,1,48,3,12,27,111,11,2,0,1,0,83,86,3,2140,228,6,52
5,2172,2,2,301,1,48,28,111,11,3,1,7,372,224,86,3,2065,220,6,52
5,4443,2,0,647,1,12,32,111,11,3,0,0,647,228,40,3,2124,218,6,52
42,443,1,0,236,3,196,28,85,5,2,0,2,145,100,130,3,1496,281,6,14
123,5846,2,0,922,1,59,50,80,119,3,0,2,503,206,49,8,656,2556,5,67
123,5642,2,0,1039,1,193,1,80,119,3,1,1,248,260,49,8,628,2462,5,67
123,1550,1,1,406,1,59,22,80,119,2,0,1,0,67,86,8,669,2475,5,67
123,2917,4,0,1437,1,59,24,80,119,5,2,2,638,453,32,8,617,2454,5,67
123,2607,1,1,499,1,25,28,80,119,2,0,1,0,83,86,8,669,2475,5,67
123,226,1,2,410,1,59,29,80,119,2,0,1,1029,149,86,8,564,2552,5,67
204,5732,1,0,39,0,145,43,112,121,2,0,1,0,86,76,20,534,3171,5,102
204,809,1,2,119,0,193,46,112,121,2,0,1,0,100,120,20,538,3154,5,102
204,6061,2,0,694,0,12,47,112,121,3,0,1,620,168,45,20,491,3223,5,102
204,3146,2,0,848,1,145,3,112,121,3,0,2,552,143,66,20,615,3231,5,102
204,161,2,2,472,1,25,12,112,121,3,0,2,293,130,49,20,562,3204,5,102
204,4831,2,0,851,3,25,12,112,121,3,1,2,494,217,86,20,471,3242,5,102
204,1028,2,0,676,3,25,16,112,121,2,0,2,641,210,66,20,426,3216,5,102
204,1095,2,0,838,1,25,17,112,121,3,0,2,498,162,91,20,582,3228,5,102
204,1343,1,0,544,0,193,22,112,121,2,1,2,557,207,66,20,566,3198,5,102
204,1869,2,0,833,1,145,28,112,121,3,0,2,493,208,57,20,505,3269,5,102
204,174,2,2,402,1,193,31,112,121,3,1,2,232,114,49,20,527,3227,5,102
204,5194,3,0,934,1,25,31,112,121,4,0,2,554,275,81,20,445,3102,5,102
204,3735,2,0,972,1,25,32,112,121,3,0,2,478,153,49,20,461,3096,5,102
204,4539,4,0,1174,0,145,33,112,121,5,2,2,645,411,131,20,558,3200,5,102
223,2867,1,1,552,1,36,31,54,139,2,1,1,22,151,121,24,730,1885,5,8
223,1151,1,2,250,1,196,33,54,139,2,0,1,0,77,87,24,763,1900,5,8
78,5522,1,0,809,1,196,43,12,85,2,0,2,130,160,40,29,1422,1825,2,22
78,3471,0,2,144,0,196,45,12,85,1,0,1,0,45,123,29,1393,1792,2,22
78,4341,2,0,1006,1,18,47,12,85,3,1,2,277,244,10,29,1427,1765,2,22
78,4341,2,0,1125,0,18,1,12,85,3,1,2,277,244,10,29,1427,1765,2,22
78,1708,1,0,826,1,18,14,12,85,2,0,1,85,86,17,29,1431,1890,2,22
78,1234,1,0,752,1,196,14,12,85,2,0,1,79,67,23,29,1455,1819,2,22
78,4895,2,0,1296,4,80,18,12,85,3,1,2,216,246,132,29,1443,1780,2,22
78,5165,1,2,439,1,80,19,12,85,2,0,1,0,78,131,29,1457,1860,2,22
78,1677,1,1,820,1,196,27,12,85,2,0,1,105,225,114,29,1379,1808,2,22
78,5261,2,0,1019,1,18,32,12,85,3,0,1,279,122,17,29,1419,1856,2,22
78,922,2,0,1019,1,18,33,12,85,2,1,2,92,145,117,29,1410,1777,2,22
235,4267,3,0,752,1,164,43,69,7,5,0,3,619,214,66,10,1386,483,6,16
235,336,1,1,421,3,62,45,69,7,2,1,1,105,129,127,10,1409,421,6,16
235,5319,2,0,796,1,189,5,69,7,3,0,5,619,180,66,10,1364,483,6,16
235,4924,3,1,737,3,164,13,69,7,4,2,1,612,373,132,10,1384,472,6,16
235,112,2,2,237,1,164,28,69,7,3,0,2,98,106,96,10,1441,427,6,16
235,2161,1,0,138,3,78,29,69,7,2,0,1,33,192,96,10,1449,429,6,16
235,429,1,2,235,1,164,31,69,7,2,0,1,80,93,91,10,1375,445,6,16
235,2007,1,2,101,4,119,34,69,7,2,0,1,33,57,76,10,1342,486,6,16
235,4900,1,1,369,3,189,34,69,7,2,0,1,182,122,116,10,1372,457,6,16
247,3891,3,0,992,1,112,1,98,29,4,1,2,647,388,128,21,3017,797,6,0
247,894,3,0,754,1,112,7,98,29,4,2,2,478,289,82,21,3021,787,6,0
263,5182,2,0,991,1,80,9,35,21,3,1,1,290,228,49,21,2119,1185,6,18
263,813,3,0,1157,3,112,12,35,21,4,1,1,571,289,23,21,2164,1168,6,18
263,4820,3,0,1240,4,112,22,35,21,3,2,2,600,349,45,21,2140,1173,6,18
263,1333,1,2,45,3,145,33,35,21,2,0,1,0,44,128,21,2066,1199,6,18
62,5569,4,0,1041,1,59,14,71,105,5,1,1,471,311,35,8,666,2564,5,4
232,1135,4,0,1089,1,62,16,100,9,5,2,6,655,420,121,10,939,300,6,10
155,3537,2,0,510,1,112,50,115,30,3,0,1,646,196,91,3,2884,367,6,21
155,4701,1,1,101,1,112,1,115,30,2,0,1,115,122,126,3,2883,382,6,21
155,2331,2,2,226,1,12,7,115,30,3,0,1,208,196,107,3,2893,336,6,21
155,4415,2,0,512,3,21,18,115,30,3,0,1,645,211,86,3,2874,361,6,21
155,4316,3,1,540,1,12,22,115,30,4,2,1,261,258,86,3,2908,375,6,21
155,2032,2,2,180,1,112,31,115,30,3,0,1,120,204,115,3,2980,363,6,21
155,3376,3,1,349,1,12,32,115,30,4,1,1,185,217,129,3,2868,365,6,21
155,1760,2,0,315,1,112,32,115,30,3,0,1,291,143,76,3,2926,343,6,21
155,3716,2,0,305,1,112,33,115,30,3,1,2,504,189,96,3,2926,373,6,21
120,5273,2,0,985,0,115,3,75,139,3,1,2,190,290,120,8,547,2122,5,2
120,2173,1,2,113,3,18,10,75,139,2,0,1,0,62,86,8,560,2079,5,2
120,201,1,2,342,1,18,19,75,139,2,0,1,0,78,76,8,534,2092,5,2
120,2824,3,0,1369,1,196,34,75,139,4,2,3,424,337,126,8,541,2088,5,2
216,5600,3,0,1300,1,112,33,23,40,4,1,1,209,233,17,29,2091,1524,2,17
1,2287,2,0,1019,1,112,48,69,28,3,2,2,193,347,129,21,2399,708,6,35
1,3345,1,0,192,1,12,48,69,28,2,0,1,25,74,96,21,2488,835,6,35
1,1920,3,0,1240,0,112,35,69,28,4,1,2,696,240,66,21,2439,793,6,35
4,3884,2,0,1223,4,62,44,19,158,3,0,1,132,164,32,24,1155,1326,5,104
4,1147,0,2,879,0,112,48,19,158,1,0,1,0,61,15,24,1139,1348,5,104
4,6040,2,0,1357,1,98,20,19,158,3,0,1,117,95,17,24,1155,1389,5,104
4,4397,1,0,940,1,141,35,19,158,2,0,0,65,71,35,24,1193,1321,5,104
9,2914,2,0,738,3,74,20,87,16,3,0,2,556,146,86,10,1358,372,6,169
9,2663,2,0,730,1,196,35,87,16,3,0,3,485,196,86,10,1363,283,6,169
11,5745,1,2,202,4,196,48,44,103,2,0,1,0,64,76,25,955,2261,5,159
11,375,1,2,661,1,193,21,44,103,2,0,1,810,77,96,25,982,2262,5,159
11,5126,0,2,123,1,98,35,44,103,1,0,0,0,41,82,25,1079,2113,5,159
12,5639,4,0,1346,1,112,44,41,21,5,2,3,419,385,45,21,2107,860,6,202
12,5016,2,0,1102,1,112,48,41,21,3,0,1,401,232,40,21,2196,947,6,202
12,5519,1,0,829,0,112,8,41,21,2,0,1,180,118,40,21,2190,962,6,202
12,5571,5,0,1381,0,80,8,41,21,6,2,2,897,503,14,21,2252,986,6,202
12,4710,3,1,718,3,2,8,41,21,4,2,2,0,238,127,21,2094,1014,6,202
14,4546,1,0,1134,1,12,48,95,107,2,0,2,752,114,66,20,883,3281,5,88
14,422,1,2,627,1,98,48,95,107,2,0,1,33,53,86,20,891,3203,5,88
14,2241,2,2,706,1,80,20,95,107,3,1,2,189,192,122,20,954,3292,5,88
16,3655,2,2,563,1,107,44,81,23,3,1,1,245,224,124,21,2442,352,6,151
16,1488,3,0,1019,3,112,20,81,23,4,2,2,606,429,106,21,2547,408,6,151
16,4813,2,0,557,3,107,21,81,23,3,0,1,535,120,76,21,2472,358,6,151
19,2835,1,0,1296,1,116,48,70,76,2,0,2,617,192,71,2,1945,3045,5,224
19,2111,2,2,484,1,98,8,70,76,3,0,1,303,171,66,2,2042,2923,5,224
19,3717,3,0,1294,1,80,8,70,76,4,2,2,586,333,76,2,2003,3152,5,224
19,1528,3,0,1234,0,98,35,70,76,4,2,2,577,317,86,2,2099,3160,5,224
25,1032,2,0,712,1,145,48,73,61,3,1,3,551,126,66,0,2543,2471,0,6
26,1871,2,1,1063,1,25,20,103,156,3,2,2,291,292,128,8,375,2505,5,205
26,4805,1,2,516,1,25,35,103,156,2,0,1,0,162,122,8,262,2617,5,205
27,53,3,0,1142,1,25,44,111,120,4,2,2,585,302,66,8,427,2930,5,258
27,5351,2,0,798,1,25,48,111,120,3,0,3,290,122,66,8,233,2739,5,258
27,3032,2,1,972,1,196,20,111,120,3,1,2,325,267,124,8,409,2867,5,258
27,409,2,0,617,0,25,20,111,120,3,0,1,247,134,66,8,346,2998,5,258
27,2064,1,2,268,3,196,35,111,120,2,0,1,903,68,86,8,425,2890,5,258
27,1390,3,0,1015,1,193,35,111,120,4,0,2,537,240,66,8,342,2720,5,258
27,6098,2,0,777,1,145,35,111,120,3,1,2,507,170,76,8,455,2850,5,258
35,4604,1,2,582,1,145,44,104,92,2,0,1,125,86,130,26,1598,3488,0,153
35,3691,2,0,1249,1,116,20,104,92,3,0,2,639,227,40,26,1449,3445,0,153
35,741,2,0,1343,1,25,21,104,92,3,1,2,643,237,45,26,1492,3393,0,153
36,6085,1,0,366,1,12,44,84,10,2,0,2,505,77,66,16,2053,314,6,118
36,1506,1,0,557,1,48,48,84,10,2,0,1,554,90,66,16,2110,334,6,118
36,1153,2,1,166,3,12,21,84,10,3,1,1,99,143,119,16,1999,314,6,118
36,526,3,0,809,1,112,21,84,10,4,2,2,425,426,118,16,2192,345,6,118
38,3605,2,0,1437,1,98,48,88,140,3,1,2,467,293,40,1,595,1906,5,254
38,5818,3,1,1475,4,82,48,88,140,4,3,2,423,401,129,1,431,1941,5,254
38,1963,2,0,1375,0,115,48,88,140,3,1,2,0,247,96,1,425,1737,5,254
38,1341,1,1,789,0,98,48,88,140,2,0,1,395,272,35,1,535,2013,5,254
38,2734,3,0,1547,1,18,48,88,140,4,1,2,846,440,106,1,550,1787,5,254
38,5755,2,1,1346,1,25,48,88,140,3,1,4,0,216,86,1,278,1946,5,254
38,3825,1,2,250,0,196,8,88,140,2,0,1,1014,76,120,1,689,1896,5,254
38,3219,3,0,1326,4,82,8,88,140,4,1,2,239,393,115,1,550,1942,5,254
38,4883,2,1,1324,1,25,21,88,140,3,1,2,0,286,52,1,517,1986,5,254
38,4507,2,0,1489,0,18,21,88,140,3,1,4,599,293,83,1,469,1779,5,254
38,3236,2,2,968,1,115,21,88,140,3,1,2,0,146,91,1,380,1786,5,254
39,5341,4,0,1355,1,98,8,83,141,5,1,2,730,309,66,1,365,2150,5,209
39,4162,2,0,1192,1,25,8,83,141,3,0,1,547,194,45,1,463,2269,5,209
39,5381,3,1,1223,0,70,35,83,141,4,2,2,265,168,66,1,263,2153,5,209
39,4872,4,0,1296,0,70,35,83,141,5,2,2,533,381,125,1,468,2092,5,209
39,5452,2,1,786,1,59,35,83,141,3,1,1,73,239,116,1,446,2117,5,209
